date,month_coordinate,x_pixel,boss_y,boss_distance,boss_px,field_y,field_distance,field_px,azmoth_y,azmoth_distance,azmoth_px,other_coin_y,other_coin_distance,other_coin_px,etc_y,etc_distance,etc_px,sum_px,canonical_total,read_total,boss_index,field_index,azmoth_index,other_coin_index,etc_index,relative_error,window
2023-01-22T22:51:57.718236805,0.7081532699510177,398,691,8.774964387392123,135,767,15.556349186104045,59,777,83.60023923410746,0,705,1000000.0,0,822,20.92844953645635,4,198,96.3031578132034,91.33752073432727,62.2755823188595,27.21673597639045,0.0,0.0,1.8452024390773185,-0.05156255715422997,earlier_comparison
2023-01-25T18:23:07.726879848,0.7989052146355466,401,690,9.9498743710662,136,765,12.84523257866513,61,758,84.40379138403677,0,705,1000000.0,0,822,26.095976701399778,4,201,96.3031578132034,92.72142256363526,62.73688292862883,28.13933719592911,0.0,0.0,1.8452024390773185,-0.03719229286868797,earlier_comparison
2023-01-28T13:54:17.735522890,0.8896571593200756,404,690,10.392304845413264,136,691,15.329709716755891,135,710,1000000.0,0,705,1000000.0,0,822,22.64950330581225,4,275,96.3031578132034,126.85766768656565,62.73688292862883,62.2755823188595,0.0,0.0,1.8452024390773185,0.3172742261746806,earlier_comparison
2023-01-31T09:25:27.744165933,0.9804091040046046,407,689,4.242640687119285,137,762,11.445523142259598,64,710,1000000.0,0,705,1000000.0,0,822,17.4928556845359,4,205,98.73779098570421,94.56662500271257,63.19818353839816,29.523239025237096,0.0,0.0,1.8452024390773185,-0.042244878494350435,earlier_comparison
2023-02-02T23:49:12.808988751,1.0711610486891334,410,689,7.3484692283495345,137,762,13.96424004376894,64,710,1000000.0,0,705,1000000.0,0,822,17.4928556845359,4,205,100.01947042946513,94.56662500271257,63.19818353839816,29.523239025237096,0.0,0.0,1.8452024390773185,-0.05451783941005739,earlier_comparison
2023-02-05T12:48:19.913569564,1.1619129933736625,413,690,9.695359714832659,136,764,11.832159566199232,62,710,1000000.0,0,705,1000000.0,0,823,19.209372712298546,3,201,101.86790908816492,92.72142256363526,62.73688292862883,28.600637805698437,0.0,0.0,1.3839018293079888,-0.0897877124052241,earlier_comparison
2023-02-08T01:47:27.018150376,1.2526649380581913,416,693,5.196152422706632,133,691,13.74772708486752,135,710,1000000.0,0,705,1000000.0,0,823,20.92844953645635,3,271,98.76694393399741,125.01246524748834,61.35298109932084,62.2755823188595,0.0,0.0,1.3839018293079888,0.2657318356537377,earlier_comparison
2023-02-10T14:46:34.122731188,1.3434168827427202,419,694,10.04987562112089,132,693,18.681541692269406,133,710,1000000.0,0,705,1000000.0,0,823,22.64950330581225,3,268,96.3031578132034,123.62856341818033,60.89168048955151,61.35298109932084,0.0,0.0,1.3839018293079888,0.2837436095084158,earlier_comparison
2023-02-13T03:45:41.227312001,1.4341688274272493,422,697,9.273618495495704,129,774,10.198039027185569,52,710,1000000.0,0,705,1000000.0,0,823,20.92844953645635,3,184,92.58684519694168,84.87931219755666,59.507778660243524,23.98763170800514,0.0,0.0,1.3839018293079888,-0.08324652366100516,earlier_comparison
2023-02-15T16:44:48.331892813,1.5249207721117781,425,700,10.770329614269007,126,775,7.810249675906654,51,768,78.56844150166147,0,705,1000000.0,0,824,14.071247279470288,2,179,91.23474593474613,82.57280914871001,58.12387683093554,23.52633109823581,0.0,0.0,0.9226012195386593,-0.0949412057576332,earlier_comparison
2023-02-18T05:43:55.436473625,1.615672716796307,428,701,15.620499351813308,125,775,12.84523257866513,51,768,83.24662155306964,0,705,1000000.0,0,824,15.7797338380595,2,178,88.87053258067996,82.11150853894067,57.662576221166205,23.52633109823581,0.0,0.0,0.9226012195386593,-0.07605472641455369,earlier_comparison
2023-02-20T18:43:02.541054438,1.706424661480836,431,700,4.242640687119285,126,776,9.273618495495704,50,710,1000000.0,0,705,1000000.0,0,821,19.209372712298546,5,181,88.87053258067996,83.49541036824866,58.12387683093554,23.06503048846648,0.0,0.0,2.3065030488466483,-0.06048261506199004,earlier_comparison
