x,y,month,P,P_from_source_affine,error
706,664,14.83296788339998,170.6294101384378,169.99525715935397,-0.6341529790838365
708,662,14.887140461756745,170.6294101384378,172.96764992865155,2.3382397902137484
710,662,14.94131304011351,175.08150759488535,172.96764992865155,-2.1138576662337982
712,659,14.995485618470276,177.31858111224565,177.42623908259782,0.10765797035216451
714,653,15.04965819682704,181.04352182435312,186.34341739049046,5.299895566137337
716,652,15.103830775183805,185.4946606034847,187.82961377513914,2.3349531716544334
718,652,15.15800335354057,185.4946606034847,187.82961377513914,2.3349531716544334
720,653,15.212175931897336,185.4946606034847,186.34341739049046,0.8487567870057546
722,655,15.266348510254101,185.4946606034847,183.37102462119287,-2.1236359822918303
724,656,15.320521088610866,183.98090912119997,181.88482823654408,-2.0960808846558905
726,656,15.374693666967632,181.00325737707277,181.88482823654408,0.8815708594713101
728,657,15.428866245324397,178.06203537096124,180.3986318518954,2.336596480934162
730,658,15.483038823681161,178.06203537096124,178.9124354672466,0.8504000962853695
732,659,15.537211402037927,178.06203537096124,177.42623908259782,-0.635796288363423
734,658,15.591383980394692,178.06203537096124,178.9124354672466,0.8504000962853695
736,658,15.645556558751457,178.06203537096124,178.9124354672466,0.8504000962853695
738,657,15.699729137108223,178.18091135817042,180.3986318518954,2.2177204937249826
740,654,15.753901715464988,184.13621484642468,184.85722100584167,0.7210061594169872
742,653,15.808074293821752,185.4946606034847,186.34341739049046,0.8487567870057546
744,653,15.862246872178517,185.4946606034847,186.34341739049046,0.8487567870057546
746,653,15.916419450535283,185.4946606034847,186.34341739049046,0.8487567870057546
748,653,15.970592028892048,185.4946606034847,186.34341739049046,0.8487567870057546
750,653,16.024764607248812,185.4946606034847,186.34341739049046,0.8487567870057546
752,654,16.07893718560558,185.4946606034847,184.85722100584167,-0.6374395976430378
754,655,16.13310976396234,184.703272478959,183.37102462119287,-1.3322478577661343
756,656,16.187282342319108,183.21444660689545,181.88482823654408,-1.329618370351369
758,657,16.241454920675874,181.67289348244074,180.3986318518954,-1.2742616305453396
760,658,16.295627499032637,178.69524173831365,178.9124354672466,0.21719372893295485
762,658,16.349800077389403,178.06203537096124,178.9124354672466,0.8504000962853695
764,658,16.40397265574617,178.06203537096124,178.9124354672466,0.8504000962853695
766,659,16.458145234102933,178.06203537096124,177.42623908259782,-0.635796288363423
768,659,16.5123178124597,178.06203537096124,177.42623908259782,-0.635796288363423
770,659,16.566490390816465,178.06203537096124,177.42623908259782,-0.635796288363423
772,658,16.620662969173228,178.06203537096124,178.9124354672466,0.8504000962853695
774,657,16.674835547529995,179.6908281311904,180.3986318518954,0.7078037207050158
776,655,16.72900812588676,182.66847987531767,183.37102462119287,0.7025447458752012
778,655,16.783180704243524,185.64613161944465,183.37102462119287,-2.275106998251772
780,653,16.83735328260029,188.62378336357193,186.34341739049046,-2.280365973081473
782,650,16.891525860957056,191.60143510769907,190.80200654443672,-0.799428563262353
784,648,16.94569843931382,192.9272858360081,193.7743993137342,0.8471134777260829
786,647,16.999871017670586,192.9272858360081,195.26059569838299,2.3333098623748754
788,647,17.054043596027352,192.9272858360081,195.26059569838299,2.3333098623748754
790,647,17.108216174384115,192.9272858360081,195.26059569838299,2.3333098623748754
792,647,17.16238875274088,192.9272858360081,195.26059569838299,2.3333098623748754
794,647,17.216561331097648,192.9272858360081,195.26059569838299,2.3333098623748754
796,647,17.27073390945441,192.9272858360081,195.26059569838299,2.3333098623748754
798,647,17.324906487811177,192.9272858360081,195.26059569838299,2.3333098623748754
800,648,17.379079066167943,192.9272858360081,193.7743993137342,0.8471134777260829
802,648,17.433251644524706,192.9272858360081,193.7743993137342,0.8471134777260829
804,648,17.487424222881472,192.9272858360081,193.7743993137342,0.8471134777260829
806,647,17.541596801238235,193.8864424908692,195.26059569838299,1.3741532075137854
808,647,17.595769379595,196.86409423499634,195.26059569838299,-1.6034985366133583
810,646,17.649941957951768,199.84174597912366,196.74679208303178,-3.09495389609188
812,642,17.70411453630853,200.35991106853155,202.69157762162683,2.331666553095289
814,642,17.758287114665297,202.94114974240847,202.69157762162683,-0.24957212078163593
816,636,17.812459693022063,206.91654490337427,211.60875592951948,4.692211026145202
818,635,17.866632271378826,210.01594866665891,213.09495231416815,3.0790036475092393
820,635,17.920804849735593,214.4824262828499,213.09495231416815,-1.3874739686817463
822,634,17.97497742809236,215.22516153357844,214.58114869881695,-0.6440128347614973
824,635,18.02915000644912,215.22516153357844,213.09495231416815,-2.1302092194102897
826,635,18.083322584805888,214.2199883675394,213.09495231416815,-1.1250360533712467
828,636,18.137495163162654,211.24233662341226,211.60875592951948,0.3664193061072183
830,636,18.191667741519417,208.26468487928514,211.60875592951948,3.3440710502343336
832,637,18.245840319876184,207.792536301055,210.12255954487068,2.330023243815674
834,638,18.30001289823295,207.792536301055,208.6363631602219,0.8438268591668816
836,638,18.354185476589713,207.792536301055,208.6363631602219,0.8438268591668816
838,638,18.40835805494648,207.792536301055,208.6363631602219,0.8438268591668816
840,638,18.462530633303246,207.792536301055,208.6363631602219,0.8438268591668816
842,636,18.51670321166001,209.0567920117979,211.60875592951948,2.551963917721565
844,636,18.570875790016775,210.54561788386147,211.60875592951948,1.0631380456580075
846,636,18.62504836837354,212.0344437559251,211.60875592951948,-0.4256878264056354
848,635,18.679220946730304,213.52326962798867,213.09495231416815,-0.4283173138205143
850,634,18.73339352508707,215.01209550005223,214.58114869881695,-0.4309468012352795
852,634,18.787566103443837,215.22516153357844,214.58114869881695,-0.6440128347614973
854,633,18.8417386818006,217.9444497409887,216.06734508346574,-1.877104657522949
856,629,18.895911260157366,221.33672942437386,222.0121306220608,0.6754011976869378
858,627,18.95008383851413,222.82555529643741,224.98452339135827,2.1589680949208514
860,625,19.004256416870895,224.31438116850097,227.95691616065585,3.6425349921548786
862,625,19.05842899522766,224.51594307423272,227.95691616065585,3.440973086423128
864,626,19.112601573584424,223.59800954396826,226.47071977600706,2.8727102320387985
866,630,19.16677415194119,222.6577867661019,220.525934237412,-2.1318525286899046
868,631,19.220946730297957,222.47851410797193,219.0397378527632,-3.4387762552087224
870,631,19.27511930865472,220.98968823590837,219.0397378527632,-1.9499503831451648
872,631,19.329291887011486,222.09839855209725,219.0397378527632,-3.058660699334041
874,629,19.383464465368252,222.6577867661019,222.0121306220608,-0.6456561440411122
876,628,19.437637043725015,222.6577867661019,223.4983270067096,0.8405402406076803
878,628,19.49180962208178,222.6577867661019,223.4983270067096,0.8405402406076803
880,628,19.545982200438548,222.6577867661019,223.4983270067096,0.8405402406076803
882,628,19.60015477879531,222.6577867661019,223.4983270067096,0.8405402406076803
884,628,19.654327357152077,222.6577867661019,223.4983270067096,0.8405402406076803
886,628,19.708499935508843,222.6577867661019,223.4983270067096,0.8405402406076803
888,627,19.762672513865606,223.2646295072583,224.98452339135827,1.7198938840999745
