date,model,valid,share,B_fitted
2024-12-05,population_lag_plus1,True,0.0,179.08626681663327
2024-12-05,flexible_main,True,0.0,172.30066034812336
2024-12-05,stiff_main,True,0.0,166.1084378435061
2024-12-05,challenger_reward_unchanged,True,0.0,169.81539820080002
2024-12-12,basic,True,0.0,229.35668229297772
2024-12-12,inflow,True,0.0,176.03478850651422
2024-12-12,progression,True,0.0,177.34585169020048
2024-12-12,chuchu_C,True,0.0,177.23314265594675
2024-12-12,chuchu_C_without_world4,True,0.0,177.21114687118492
2024-12-12,population_lag_minus1,True,0.0,169.07817321987463
2024-12-12,population_lag_plus1,True,0.11859847531168728,229.66138058262288
2024-12-12,flexible_main,True,0.0,178.88584836122018
2024-12-12,stiff_main,True,0.0,171.91037438384143
2024-12-12,challenger_reward_unchanged,True,0.0,175.93999124420571
2024-12-19,basic,True,0.12895802646239837,213.53880006556147
2024-12-19,inflow,True,0.14296008566177734,188.09429352363077
2024-12-19,progression,True,0.14262879881476703,188.72917095933528
2024-12-19,chuchu_C,True,0.14270901551775536,188.65981621362067
2024-12-19,chuchu_C_without_world4,True,0.14260377307855635,188.67177073083667
2024-12-19,population_lag_minus1,True,0.0,147.02123240610865
2024-12-19,population_lag_plus1,True,0.2439460006560221,236.45127032153928
2024-12-19,flexible_main,True,0.17194905121126358,182.03498677588817
2024-12-19,stiff_main,True,0.10973031542309801,195.14233672844318
2024-12-19,challenger_reward_unchanged,True,0.13979858495578013,188.79586396468295
2024-12-26,basic,True,0.23513857403950802,252.24581119581111
2024-12-26,inflow,True,0.2374086473678509,236.29081836019796
2024-12-26,progression,True,0.23755905363517035,236.70921919443958
2024-12-26,chuchu_C,True,0.23758330715038534,236.6687834381068
2024-12-26,chuchu_C_without_world4,True,0.2373946584754252,236.66978772842356
2024-12-26,population_lag_minus1,True,0.12933545921504466,193.5077807239689
2024-12-26,population_lag_plus1,True,0.2624460561732504,244.12658884392076
2024-12-26,flexible_main,True,0.274713398910962,234.24291102393263
2024-12-26,stiff_main,True,0.18863219546424267,238.36961615226397
2024-12-26,challenger_reward_unchanged,True,0.23241507777485718,236.59101646087223
2025-01-02,basic,True,0.2673474735961304,250.63742984109226
2025-01-02,inflow,True,0.2506955797359851,244.85059655017164
2025-01-02,progression,True,0.25147745962491896,245.00768111867507
2025-01-02,chuchu_C,True,0.25140838395276716,244.9935961124533
2025-01-02,chuchu_C_without_world4,True,0.2511791816128284,244.99512787835442
2025-01-02,population_lag_minus1,True,0.2112321904484525,240.36022956333915
2025-01-02,population_lag_plus1,True,0.2659752096217049,243.94379471695277
2025-01-02,flexible_main,True,0.2846345285779182,243.78213002003184
2025-01-02,stiff_main,True,0.20159689287288576,245.6535093902011
2025-01-02,challenger_reward_unchanged,True,0.24519510809900882,245.05837459794688
2025-01-09,basic,True,0.28099223812519686,245.61669357332727
2025-01-09,inflow,True,0.24980201448088918,245.1389894035638
2025-01-09,progression,True,0.25106761848666326,245.15236555211854
2025-01-09,chuchu_C,True,0.25091847425132996,245.1520107625455
2025-01-09,chuchu_C_without_world4,True,0.2506596149247054,245.1546116768709
2025-01-09,population_lag_minus1,True,0.2176369342308573,248.22658185282637
2025-01-09,population_lag_plus1,True,0.2623903980705462,247.7657318231281
2025-01-09,flexible_main,True,0.27917287439368266,244.35172232576585
2025-01-09,stiff_main,True,0.20249995099817897,245.57151910373662
2025-01-09,challenger_reward_unchanged,True,0.2440152233024987,245.32355582682857
2025-01-16,basic,True,0.28463701446603573,247.10040740817203
2025-01-16,inflow,True,0.24245734316650855,249.296345349207
2025-01-16,progression,True,0.24409121079936622,249.2327547958935
2025-01-16,chuchu_C,True,0.24387457462333118,249.23993145391506
2025-01-16,chuchu_C_without_world4,True,0.24359313466462115,249.2442678780838
2025-01-16,population_lag_minus1,True,0.2114833497827159,247.81004194796932
2025-01-16,population_lag_plus1,True,0.2585065251101842,244.44848050563934
2025-01-16,flexible_main,True,0.26697409985819603,248.54275377164763
2025-01-16,stiff_main,True,0.19780432739312345,249.7731116484995
2025-01-16,challenger_reward_unchanged,True,0.23650378903386252,249.50274785580532
2025-01-23,basic,True,0.2862173634292922,242.93658607433377
2025-01-23,inflow,True,0.2351444044813061,246.13363317980583
2025-01-23,progression,True,0.2370806091380723,246.03853054983557
2025-01-23,chuchu_C,True,0.23680431596749002,246.04923326907976
2025-01-23,chuchu_C_without_world4,True,0.236502678093125,246.05453823663714
2025-01-23,population_lag_minus1,True,0.2000505399959951,251.45020313197324
2025-01-23,population_lag_plus1,True,0.2583711086917537,244.43381150879736
2025-01-23,flexible_main,True,0.25503610805294824,245.50571704684074
2025-01-23,stiff_main,True,0.19307987323130912,246.62349758840026
2025-01-23,challenger_reward_unchanged,True,0.22904503758649963,246.3549222547445
2025-01-30,basic,True,0.290743530465316,243.0970048469046
2025-01-30,inflow,True,0.23154446802321463,246.09470060685243
2025-01-30,progression,True,0.23376334885280395,246.00353111381253
2025-01-30,chuchu_C,True,0.2334294186666238,246.01422831964234
2025-01-30,chuchu_C_without_world4,True,0.2331058972686632,246.0186911995621
2025-01-30,population_lag_minus1,True,0.1891155368671242,247.66952827353754
2025-01-30,population_lag_plus1,True,0.25733619760182347,244.48877636098405
2025-01-30,flexible_main,True,0.24720104714400262,245.7438875314026
2025-01-30,stiff_main,True,0.1915301599852503,246.37746009123055
2025-01-30,challenger_reward_unchanged,True,0.22524665681935732,246.30270132767515
2025-02-06,basic,True,0.29368525649003,243.84648000458992
2025-02-06,inflow,True,0.22722622438281537,246.10332427856997
2025-02-06,progression,True,0.22969786898437314,246.02973477882256
2025-02-06,chuchu_C,True,0.22931021744397884,246.0394757864376
2025-02-06,chuchu_C_without_world4,True,0.2289665463575677,246.04324942863127
2025-02-06,population_lag_minus1,True,0.1816894014377322,246.8055739018627
2025-02-06,population_lag_plus1,True,0.24944176190362086,244.7307309384936
2025-02-06,flexible_main,True,0.2387597056522322,246.06505678497084
2025-02-06,stiff_main,True,0.18932440457011662,246.21042294116404
2025-02-06,challenger_reward_unchanged,True,0.2207536879537267,246.30496126840092
2025-02-13,basic,True,0.2841365275334192,243.19711728499104
2025-02-13,inflow,True,0.2148862279393191,245.9803365475086
2025-02-13,progression,True,0.2174604553716194,245.88249863897911
2025-02-13,chuchu_C,True,0.2170371691049683,245.8970903518291
2025-02-13,chuchu_C_without_world4,True,0.21668390342896338,245.90440733770754
2025-02-13,population_lag_minus1,True,0.1739166012839571,246.05743361230185
2025-02-13,population_lag_plus1,True,0.24207183851524322,246.8807073343731
2025-02-13,flexible_main,True,0.22313626428772546,246.5079919669128
2025-02-13,stiff_main,True,0.18034368542411822,246.39462925077515
2025-02-13,challenger_reward_unchanged,True,0.20821177970944277,246.18704062148018
2025-02-20,basic,True,0.2668722195143114,249.26549343842672
2025-02-20,inflow,True,0.2030851657201236,246.8396615365088
2025-02-20,progression,True,0.20555494558001955,246.89701365213472
2025-02-20,chuchu_C,True,0.20511847172308664,246.8992324648803
2025-02-20,chuchu_C_without_world4,True,0.20476140976318466,246.9063405337622
2025-02-20,population_lag_minus1,True,0.15977807090280707,245.80316484764455
2025-02-20,population_lag_plus1,True,0.2711047356536124,258.9204465206873
2025-02-20,flexible_main,True,0.20884684736131798,248.04117235872567
2025-02-20,stiff_main,True,0.1718430624344259,247.5686700864015
2025-02-20,challenger_reward_unchanged,True,0.19616457079033411,247.00820836778644
2025-02-27,basic,True,0.2965512708115453,259.0860673879671
2025-02-27,inflow,True,0.22306381278193355,255.70927064264671
2025-02-27,progression,True,0.2259094659279645,255.82529010003432
2025-02-27,chuchu_C,True,0.225394161289201,255.80977563328548
2025-02-27,chuchu_C_without_world4,True,0.22499334455133468,255.79753393890715
2025-02-27,population_lag_minus1,True,0.1477442315736506,244.5921606780928
2025-02-27,population_lag_plus1,True,0.2656568524599709,254.494895651599
2025-02-27,flexible_main,True,0.22858152080347308,256.0704114007394
2025-02-27,stiff_main,True,0.19099423974444354,255.85930061691136
2025-02-27,challenger_reward_unchanged,True,0.21523212859633933,255.3198682896503
2025-03-06,basic,True,0.2885067653637937,252.22654090019017
2025-03-06,inflow,True,0.2127069171769666,250.20791875793407
2025-03-06,progression,True,0.21562494709459873,250.28663155377762
2025-03-06,chuchu_C,True,0.2150830174303656,250.27275978531299
2025-03-06,chuchu_C_without_world4,True,0.214678236671664,250.25818748070145
2025-03-06,population_lag_minus1,True,0.15950329046100964,250.10946340416538
2025-03-06,population_lag_plus1,True,0.26105921280425765,243.6179392515522
2025-03-06,flexible_main,True,0.21743610611281985,249.42632683657445
2025-03-06,stiff_main,True,0.18323963823744543,251.20047761662565
2025-03-06,challenger_reward_unchanged,True,0.2047464839241085,249.60865079277758
2025-03-13,basic,True,0.28079727076818944,239.7222707665717
2025-03-13,inflow,True,0.20342245694877736,238.4198332259569
2025-03-13,progression,True,0.20639305036678443,238.4799584536868
2025-03-13,chuchu_C,True,0.2058276539988614,238.46652694038488
2025-03-13,chuchu_C_without_world4,True,0.20541942780293734,238.4496180068731
2025-03-13,population_lag_minus1,True,0.14792477023214334,244.13508113408778
2025-03-13,population_lag_plus1,True,0.25356326294839165,241.28636128495367
2025-03-13,flexible_main,True,0.2074281724732983,236.6089622854194
2025-03-13,stiff_main,True,0.17637073948523266,240.09510282562505
2025-03-13,challenger_reward_unchanged,True,0.1953423569810179,237.6378294721419
2025-03-20,basic,True,0.28364028011260134,248.9921994769303
2025-03-20,inflow,True,0.19491582432916785,247.0272856687947
2025-03-20,progression,True,0.19822298152594303,247.12603084284189
2025-03-20,chuchu_C,True,0.19761556313785922,247.0897646822597
2025-03-20,chuchu_C_without_world4,True,0.19715412316618713,247.06702315362494
2025-03-20,population_lag_minus1,True,0.13276896313559103,244.60832123768205
2025-03-20,population_lag_plus1,True,0.24206908172848868,248.61691956071257
2025-03-20,flexible_main,True,0.20084721440419487,251.26642603418685
2025-03-20,stiff_main,True,0.1680237463032777,242.84793761816562
2025-03-20,challenger_reward_unchanged,True,0.18574991135521782,246.04321547247588
2025-03-27,basic,True,0.2605765338282549,241.98426214054726
2025-03-27,inflow,True,0.17508118032566744,241.89420763182073
2025-03-27,progression,True,0.1782433830531249,241.9266307686281
2025-03-27,chuchu_C,True,0.1776487490679979,241.902018113233
2025-03-27,chuchu_C_without_world4,True,0.17720938699797975,241.8856214714969
2025-03-27,population_lag_minus1,True,0.12173256553987877,241.2162196061948
2025-03-27,population_lag_plus1,True,0.2329128901941408,242.7443063767084
2025-03-27,flexible_main,True,0.18004173347918875,244.83097721266017
2025-03-27,stiff_main,True,0.15166453247793496,238.8940326311377
2025-03-27,challenger_reward_unchanged,True,0.16632063719209686,240.90403942551433
2025-04-03,basic,True,0.24610335621688018,234.76797731172465
2025-04-03,inflow,True,0.16260646054702504,235.57699357664828
2025-04-03,progression,True,0.16567699371735434,235.57666170234404
2025-04-03,chuchu_C,True,0.16508254610122175,235.55740544224534
2025-04-03,chuchu_C_without_world4,True,0.16465433213867392,235.54246421823143
2025-04-03,population_lag_minus1,True,0.10569846017627232,237.0728299572187
2025-04-03,population_lag_plus1,True,0.21318019160198487,235.39317042763673
2025-04-03,flexible_main,True,0.1675397933774438,237.55086313756095
2025-04-03,stiff_main,True,0.14161320886993972,233.34318806404963
2025-04-03,challenger_reward_unchanged,True,0.15385844064166035,234.44890351510256
2025-04-10,basic,True,0.21821005379426975,225.5025101546066
2025-04-10,inflow,True,0.14142271496846934,228.6274016790502
2025-04-10,progression,True,0.14420528428204374,228.53967997959086
2025-04-10,chuchu_C,True,0.14364376815277685,228.53559606388365
2025-04-10,chuchu_C_without_world4,True,0.14324882963701352,228.52894780020472
2025-04-10,population_lag_minus1,True,0.09588908211215079,231.21878832865917
2025-04-10,population_lag_plus1,True,0.19484855592226494,235.01970665154715
2025-04-10,flexible_main,True,0.14735870210698532,229.94858647441222
2025-04-10,stiff_main,True,0.12343651536281264,227.311183394268
2025-04-10,challenger_reward_unchanged,True,0.13287309861737623,227.44445896474565
2025-04-17,basic,True,0.18281466402020827,216.60970959538002
2025-04-17,inflow,True,0.12359639520188426,208.64668819482478
2025-04-17,progression,True,0.12588577224148997,208.88513364452263
2025-04-17,chuchu_C,True,0.12538086807603552,208.85513790891878
2025-04-17,chuchu_C_without_world4,True,0.12502269071925062,208.84614200616508
2025-04-17,population_lag_minus1,True,0.08232154714004544,207.76183326080383
2025-04-17,population_lag_plus1,True,0.15039860402399158,213.36825017170554
2025-04-17,flexible_main,True,0.13046081610979568,208.95436809249225
2025-04-17,stiff_main,True,0.10814361341574456,208.1719517110769
2025-04-17,challenger_reward_unchanged,True,0.1242316148788294,209.54910954669123
2025-04-24,basic,True,0.13557259701692478,213.71270477059156
2025-04-24,inflow,True,0.0893060418668169,209.39041766991394
2025-04-24,progression,True,0.09105572956446308,209.49264921245302
2025-04-24,chuchu_C,True,0.0906553074851927,209.49298682319218
2025-04-24,chuchu_C_without_world4,True,0.09037749756831517,209.5021470199297
2025-04-24,population_lag_minus1,True,0.07155929254430161,206.26828855171917
2025-04-24,population_lag_plus1,True,0.13249876275203767,209.9238719720302
2025-04-24,flexible_main,True,0.09552468040640272,208.73316621887273
2025-04-24,stiff_main,True,0.07820851237662271,209.98012780227106
2025-04-24,challenger_reward_unchanged,True,0.08924714220628008,209.94720076106213
2025-05-01,basic,True,0.11734335545651658,205.35979224156364
2025-05-01,inflow,True,0.07422699903522917,207.66076136455382
2025-05-01,progression,True,0.07578661837702336,207.5552771358222
2025-05-01,chuchu_C,True,0.07542465864199518,207.58406588848564
2025-05-01,chuchu_C_without_world4,True,0.07518113661675371,207.6021036566459
2025-05-01,population_lag_minus1,True,0.0507276586549331,209.82335488334382
2025-05-01,population_lag_plus1,True,0.11495458025036127,208.331651157436
2025-05-01,flexible_main,True,0.08034365840597484,206.3427980053515
2025-05-01,stiff_main,True,0.06526104261370336,208.66312088281387
2025-05-01,challenger_reward_unchanged,True,0.07372022164031401,207.95175342177149
2025-05-08,basic,True,0.09906297410608987,200.97500771916043
2025-05-08,inflow,True,0.06076328583628958,207.7120195027466
2025-05-08,progression,True,0.06210729052453247,207.46354858177878
2025-05-08,chuchu_C,True,0.06178896952135005,207.51471247212388
2025-05-08,chuchu_C_without_world4,True,0.06157988225584902,207.53983377008257
2025-05-08,population_lag_minus1,True,0.04164964528694115,209.48157660374733
2025-05-08,population_lag_plus1,True,0.10033766923993402,197.77884519916446
2025-05-08,flexible_main,True,0.06658476361366765,205.6400756575128
2025-05-08,stiff_main,True,0.05365156744117284,209.07042981269979
2025-05-08,challenger_reward_unchanged,True,0.05996738685368466,207.77186635496622
2025-05-15,basic,True,0.08363435569220741,189.27908280739808
2025-05-15,inflow,True,0.05010612283776268,198.49658491171573
2025-05-15,progression,True,0.05125803364971676,198.16864704673722
2025-05-15,chuchu_C,True,0.05097879179643466,198.23357325753855
2025-05-15,chuchu_C_without_world4,True,0.05079896576249194,198.26203266847762
2025-05-15,population_lag_minus1,True,0.033736723890473254,210.58166972171824
2025-05-15,population_lag_plus1,True,0.0,181.46889104209916
2025-05-15,flexible_main,True,0.05559525110099833,195.76770270998043
2025-05-15,stiff_main,True,0.04445005013579769,200.04721798104464
2025-05-15,challenger_reward_unchanged,True,0.04913274799283335,198.35259264485282
2025-05-22,basic,True,0.0,180.2335181590831
2025-05-22,inflow,True,0.0,194.34714584929242
2025-05-22,progression,True,0.0,193.87060121254015
2025-05-22,chuchu_C,True,0.0,193.96979466869055
2025-05-22,chuchu_C_without_world4,True,0.0,194.01762137538975
2025-05-22,population_lag_minus1,True,0.027216672765403807,204.55457416790833
2025-05-22,population_lag_plus1,True,0.0,187.99905275814365
2025-05-22,flexible_main,True,0.0,192.65048536056847
2025-05-22,stiff_main,True,0.0,195.7945330940419
2025-05-22,challenger_reward_unchanged,True,0.0,194.33724018369838
2025-05-29,basic,True,0.0,195.37932079098778
2025-05-29,inflow,True,0.0,201.06910548438395
2025-05-29,progression,True,0.0,200.88003463447725
2025-05-29,chuchu_C,True,0.0,200.93842000473163
2025-05-29,chuchu_C_without_world4,True,0.0,200.96551630388558
2025-05-29,population_lag_minus1,True,0.0,204.87293046357985
2025-05-29,population_lag_plus1,True,0.0,198.3725658799262
2025-05-29,flexible_main,True,0.0,201.3235602573909
2025-05-29,stiff_main,True,0.0,201.3489585576891
2025-05-29,challenger_reward_unchanged,True,0.0,200.9614182327051
2025-06-05,basic,True,0.0,215.17557103062856
2025-06-05,inflow,True,0.0,211.94554340141764
2025-06-05,progression,True,0.0,212.04982834901338
2025-06-05,chuchu_C,True,0.0,212.06634275039568
2025-06-05,chuchu_C_without_world4,True,0.0,212.07164612300824
2025-06-05,population_lag_minus1,True,0.0,211.01236684658565
2025-06-05,population_lag_plus1,True,0.0,218.3568792965561
2025-06-05,flexible_main,True,0.0,214.3669182377234
2025-06-05,stiff_main,True,0.0,210.9605831036771
2025-06-05,challenger_reward_unchanged,True,0.0,211.73149040051666
2025-06-12,basic,True,0.0,296.2826213294852
2025-06-12,inflow,True,0.0,227.77965146559882
2025-06-12,progression,True,0.0,229.5520310564772
2025-06-12,chuchu_C,True,0.0,229.38699690772663
2025-06-12,chuchu_C_without_world4,True,0.0,229.33697891259564
2025-06-12,population_lag_minus1,True,0.0,221.48817026148916
2025-06-12,population_lag_plus1,False,,256.9866476214722
2025-06-12,flexible_main,True,0.0,231.69211444585486
2025-06-12,stiff_main,True,0.0,225.6750154322299
2025-06-12,challenger_reward_unchanged,True,0.0,227.27907687435774
2025-06-19,basic,False,,283.56252411252814
2025-06-19,inflow,False,,229.92951464786609
2025-06-19,progression,False,,227.48121297994547
2025-06-19,chuchu_C,False,,231.08849531763843
2025-06-19,chuchu_C_without_world4,False,,233.28119934215474
2025-06-19,population_lag_minus1,True,0.0,188.36745162647296
2025-06-19,population_lag_plus1,True,0.22812581924343686,356.4728149513777
2025-06-19,flexible_main,False,,204.1307197868481
2025-06-19,stiff_main,False,,252.31020416981667
2025-06-19,challenger_reward_unchanged,False,,227.31407896822267
2025-06-26,basic,True,0.2294514858555153,391.2028577593604
2025-06-26,inflow,True,0.24777739400839005,359.5605174775384
2025-06-26,progression,True,0.24874511457756857,355.2257257270739
2025-06-26,chuchu_C,True,0.24709813283205154,360.1423903234818
2025-06-26,chuchu_C_without_world4,True,0.23882977468319508,359.6049815801833
2025-06-26,population_lag_minus1,False,,223.05198272042355
2025-06-26,population_lag_plus1,True,0.24628730625276152,345.56124468872423
2025-06-26,flexible_main,True,0.3195553023796806,357.59376816411645
2025-06-26,stiff_main,True,0.186150855289228,362.11592019605706
2025-06-26,challenger_reward_unchanged,True,0.2551104422110385,358.98205143515884
2025-07-03,basic,True,0.26448536324754696,356.6547473721131
2025-07-03,inflow,True,0.2576230662902654,350.08695719437014
2025-07-03,progression,True,0.2669843840184238,348.90684390256615
2025-07-03,chuchu_C,True,0.25616248633786826,349.4226003737143
2025-07-03,chuchu_C_without_world4,True,0.24855658138471398,349.1568061631864
2025-07-03,population_lag_minus1,True,0.25872616891104583,356.9248088845511
2025-07-03,population_lag_plus1,True,0.24197840733386292,351.2182716416836
2025-07-03,flexible_main,True,0.32300144739480907,349.9513983490873
2025-07-03,stiff_main,True,0.19848368671580247,350.83322142430677
2025-07-03,challenger_reward_unchanged,True,0.2659555733931489,350.0545163924477
2025-07-10,basic,True,0.2704404468352619,349.74798588874785
2025-07-10,inflow,True,0.24497029963778855,355.62697582130846
2025-07-10,progression,True,0.2608233531254873,356.91389121888494
2025-07-10,chuchu_C,True,0.2474308430892106,356.29421807584185
2025-07-10,chuchu_C_without_world4,True,0.24060620152916268,356.41642644111585
2025-07-10,population_lag_minus1,True,0.2663699844522695,349.3861947892076
2025-07-10,population_lag_plus1,True,0.2493378229976144,353.5841340329152
2025-07-10,flexible_main,True,0.3009519587257704,354.4963067491535
2025-07-10,stiff_main,True,0.192157336092531,357.1921372402575
2025-07-10,challenger_reward_unchanged,True,0.25384536430799115,355.7458239135593
2025-07-17,basic,True,0.27788298824978214,382.74910987668073
2025-07-17,inflow,True,0.23793655944261816,383.7807363049411
2025-07-17,progression,True,0.26044408430413646,383.61557096580276
2025-07-17,chuchu_C,True,0.24144351180060497,384.1060111312411
2025-07-17,chuchu_C_without_world4,True,0.23666492493192973,384.04958113613236
2025-07-17,population_lag_minus1,True,0.24520393461527568,386.6532164872049
2025-07-17,population_lag_plus1,True,0.23724649037696238,390.48848748049954
2025-07-17,flexible_main,True,0.2882086208352191,383.77928998640704
2025-07-17,stiff_main,True,0.18704210144061434,383.3579570412094
2025-07-17,challenger_reward_unchanged,True,0.24885770615443153,383.76916635893326
2025-07-24,basic,True,0.2767808782248542,401.36839490485943
2025-07-24,inflow,True,0.23079631733688954,398.09692077633457
2025-07-24,progression,True,0.25316146057641936,397.84419601630805
2025-07-24,chuchu_C,True,0.23387225228886063,398.2618101728567
2025-07-24,chuchu_C_without_world4,True,0.22932626990758728,398.3149858573494
2025-07-24,population_lag_minus1,True,0.24357856475079173,388.81673009108937
2025-07-24,population_lag_plus1,True,0.24280087057640343,392.87601905887027
2025-07-24,flexible_main,True,0.2732855313403923,397.91878376028745
2025-07-24,stiff_main,True,0.18503858958948274,397.8696080735657
2025-07-24,challenger_reward_unchanged,True,0.2423216353039831,398.216396032273
2025-07-31,basic,True,0.28727603228800375,399.82334460862455
2025-07-31,inflow,True,0.2291378832826623,399.37357186523826
2025-07-31,progression,True,0.2518063988226593,399.05658333194697
2025-07-31,chuchu_C,True,0.23267493664152525,399.56826323662875
2025-07-31,chuchu_C_without_world4,True,0.22814196630827147,399.60580069979153
2025-07-31,population_lag_minus1,True,0.2356360548091282,402.58959509889246
2025-07-31,population_lag_plus1,True,0.24578876095919666,397.48756625966837
2025-07-31,flexible_main,True,0.26462104932676,399.93964081281734
2025-07-31,stiff_main,True,0.18767478830105966,398.6956924299245
2025-07-31,challenger_reward_unchanged,True,0.24141499412785408,399.78125482810924
2025-08-07,basic,True,0.2933323665833458,402.6965618672973
2025-08-07,inflow,True,0.2251708405338956,402.6286507042289
2025-08-07,progression,True,0.24752846743540782,401.9852150957695
2025-08-07,chuchu_C,True,0.2288074391179455,402.7537210618618
2025-08-07,chuchu_C_without_world4,True,0.22427327941430134,402.7739451779753
2025-08-07,population_lag_minus1,True,0.23285582087104945,403.9453853405061
2025-08-07,population_lag_plus1,True,0.24242715266902504,405.0141474523847
2025-08-07,flexible_main,True,0.2536592720496208,403.8851975394685
2025-08-07,stiff_main,True,0.18829907542314575,401.72214435629246
2025-08-07,challenger_reward_unchanged,True,0.2381077625361159,403.2464294855232
2025-08-14,basic,True,0.2894267210942181,408.4735767126615
2025-08-14,inflow,True,0.21824351216949292,409.39338283070447
2025-08-14,progression,True,0.23986923463927418,409.0086449026379
2025-08-14,chuchu_C,True,0.2218258414617015,409.46658117634115
2025-08-14,chuchu_C_without_world4,True,0.2175048977689554,409.5096584674958
2025-08-14,population_lag_minus1,True,0.22819866714261672,406.52212419688846
2025-08-14,population_lag_plus1,True,0.2413971396479825,410.29900344366837
2025-08-14,flexible_main,True,0.24190866754209828,409.8156887096802
2025-08-14,stiff_main,True,0.18491024446699508,409.0587834890793
2025-08-14,challenger_reward_unchanged,True,0.23125168358888168,409.9337800868128
2025-08-21,basic,True,0.28746663055363997,411.4330745048011
2025-08-21,inflow,True,0.2154543918387385,413.0253556275171
2025-08-21,progression,True,0.23637121570985983,413.03046073416374
2025-08-21,chuchu_C,True,0.218464643124367,412.81762193594017
2025-08-21,chuchu_C_without_world4,True,0.2142679244998486,412.8237815144098
2025-08-21,population_lag_minus1,True,0.21858391646397282,412.4221586671716
2025-08-21,population_lag_plus1,True,0.23617238478611344,410.2741868541485
2025-08-21,flexible_main,True,0.2352209978300566,413.1789633316706
2025-08-21,stiff_main,True,0.1846873858270202,412.69340243596366
2025-08-21,challenger_reward_unchanged,True,0.22848626726591814,413.4888379630954
2025-08-28,basic,True,0.28045166764106993,409.1685628653296
2025-08-28,inflow,True,0.20888208644626202,411.50050389140813
2025-08-28,progression,True,0.23158978972861868,413.21339072868716
2025-08-28,chuchu_C,True,0.21245100763311234,411.62133858208404
2025-08-28,chuchu_C_without_world4,True,0.20841078626184467,411.6130773073122
2025-08-28,population_lag_minus1,True,0.21246618908733034,414.7087087123459
2025-08-28,population_lag_plus1,True,0.2338805231970149,412.58754525272985
2025-08-28,flexible_main,True,0.22465665804281076,411.3001563379958
2025-08-28,stiff_main,True,0.1810427454627883,411.42558661740156
2025-08-28,challenger_reward_unchanged,True,0.221768399264011,411.7552193597046
2025-09-04,basic,True,0.27651133008349593,409.88038530084907
2025-09-04,inflow,True,0.20507675641375686,412.1267148281497
2025-09-04,progression,True,0.22578726968545895,413.57425583083733
2025-09-04,chuchu_C,True,0.2086876400890268,412.32314471353163
2025-09-04,chuchu_C_without_world4,True,0.20480849669008094,412.29530447958024
2025-09-04,population_lag_minus1,True,0.2027767638933433,411.8861457713422
2025-09-04,population_lag_plus1,True,0.23064758045350148,414.1690216168531
2025-09-04,flexible_main,True,0.2171692720633568,411.79380402291736
2025-09-04,stiff_main,True,0.17982086893294896,412.0748712323109
2025-09-04,challenger_reward_unchanged,True,0.21793161107252498,412.2584465945371
2025-09-11,basic,True,0.2714066198630612,409.98587532956776
2025-09-11,inflow,True,0.2004725724762453,412.0760416585663
2025-09-11,progression,True,0.21888372410374665,413.1085459119528
2025-09-11,chuchu_C,True,0.20328215925562343,411.9174139295609
2025-09-11,chuchu_C_without_world4,True,0.19955972285990528,411.870691803626
2025-09-11,population_lag_minus1,True,0.1959677771347371,411.2531427605598
2025-09-11,population_lag_plus1,True,0.22514133623294472,422.83878647661743
2025-09-11,flexible_main,True,0.20898941530471196,411.6834323613296
2025-09-11,stiff_main,True,0.1778287391472772,412.0667348164572
2025-09-11,challenger_reward_unchanged,True,0.21325314607260065,412.0546739677046
2025-09-18,basic,True,0.2586960724852217,425.1145379670867
2025-09-18,inflow,True,0.19440372171880801,418.11916277153836
2025-09-18,progression,True,0.21014336895342964,418.90836725943257
2025-09-18,chuchu_C,True,0.1895350016437269,414.375237915409
2025-09-18,chuchu_C_without_world4,True,0.18612294476660624,414.3970032717823
2025-09-18,population_lag_minus1,True,0.1885313124903201,410.0326235158216
2025-09-18,population_lag_plus1,True,0.2075396505825778,407.4597599556121
2025-09-18,flexible_main,True,0.19956897487193373,417.5335218250198
2025-09-18,stiff_main,True,0.1744053140368613,418.26379286225205
2025-09-18,challenger_reward_unchanged,True,0.20704864906151996,417.85498481550485
2025-09-25,basic,True,0.23965485776173379,404.26693746449916
2025-09-25,inflow,True,0.17696048772850662,402.85881065783553
2025-09-25,progression,True,0.1892845992929692,402.468823846816
2025-09-25,chuchu_C,True,0.18171618028242265,403.95581533462297
2025-09-25,chuchu_C_without_world4,True,0.178481146840304,403.97210852409523
2025-09-25,population_lag_minus1,True,0.18024133793532215,414.1357328055693
2025-09-25,population_lag_plus1,True,0.20434670457066081,393.45429663105637
2025-09-25,flexible_main,True,0.17873186894871876,402.46793016802144
2025-09-25,stiff_main,True,0.16041242303337627,403.5196354139757
2025-09-25,challenger_reward_unchanged,True,0.1888558853773889,402.03824584554667
2025-10-02,basic,True,0.23762088042660195,388.4995040045407
2025-10-02,inflow,True,0.1744486092160335,388.7289080858909
2025-10-02,progression,True,0.18409105215340113,387.80383734574997
2025-10-02,chuchu_C,True,0.17886245617712618,389.6239082677898
2025-10-02,chuchu_C_without_world4,True,0.17573959185938617,389.59247029852474
2025-10-02,population_lag_minus1,True,0.16104248357117182,398.9367619656108
2025-10-02,population_lag_plus1,True,0.19626499865254604,390.92125219296935
2025-10-02,flexible_main,True,0.17303646887907728,388.6403724810731
2025-10-02,stiff_main,True,0.16013457095552258,389.14381653976056
